"kval.0","kval.0.003","kval.0.005","kval.0.008","kval.0.01","kval.0.013","kval.0.015","kval.0.018","kval.0.02","kval.0.023","kval.0.025","kval.0.028","kval.0.03","kval.0.033","kval.0.035","kval.0.038","kval.0.04","kval.0.043","kval.0.045","kval.0.048","kval.0.05","kval.0.053","kval.0.055","kval.0.058","kval.0.06","kval.0.063","kval.0.065","kval.0.068","kval.0.07","kval.0.073","kval.0.075","kval.0.078","kval.0.08","kval.0.083","kval.0.085","kval.0.088","kval.0.09","kval.0.093","kval.0.095","kval.0.098","kval.0.101","kval.0.103","kval.0.106","kval.0.108","kval.0.111","kval.0.113","kval.0.116","kval.0.118","kval.0.121","kval.0.123","kval.0.126","kval.0.128","kval.0.131","kval.0.133","kval.0.136","kval.0.138","kval.0.141","kval.0.143","kval.0.146","kval.0.148","kval.0.151","kval.0.153","kval.0.156","kval.0.158","kval.0.161","kval.0.163","kval.0.166","kval.0.168","kval.0.171","kval.0.173","kval.0.176","kval.0.178","kval.0.181","kval.0.183","kval.0.186","kval.0.188","kval.0.191","kval.0.193","kval.0.196","kval.0.198","kval.0.201","kval.0.204","kval.0.206","kval.0.209","kval.0.211","kval.0.214","kval.0.216","kval.0.219","kval.0.221","kval.0.224","kval.0.226","kval.0.229","kval.0.231","kval.0.234","kval.0.236","kval.0.239","kval.0.241","kval.0.244","kval.0.246","kval.0.249","kval.0.251","kval.0.254","kval.0.256","kval.0.259","kval.0.261","kval.0.264","kval.0.266","kval.0.269","kval.0.271","kval.0.274","kval.0.276","kval.0.279","kval.0.281","kval.0.284","kval.0.286","kval.0.289","kval.0.291","kval.0.294","kval.0.296","kval.0.299","kval.0.302","kval.0.304","kval.0.307","kval.0.309","kval.0.312","kval.0.314","kval.0.317","kval.0.319","kval.0.322","kval.0.324","kval.0.327","kval.0.329","kval.0.332","kval.0.334","kval.0.337","kval.0.339","kval.0.342","kval.0.344","kval.0.347","kval.0.349","kval.0.352","kval.0.354","kval.0.357","kval.0.359","kval.0.362","kval.0.364","kval.0.367","kval.0.369","kval.0.372","kval.0.374","kval.0.377","kval.0.379","kval.0.382","kval.0.384","kval.0.387","kval.0.389","kval.0.392","kval.0.394","kval.0.397","kval.0.399","kval.0.402","kval.0.405","kval.0.407","kval.0.41","kval.0.412","kval.0.415","kval.0.417","kval.0.42","kval.0.422","kval.0.425","kval.0.427","kval.0.43","kval.0.432","kval.0.435","kval.0.437","kval.0.44","kval.0.442","kval.0.445","kval.0.447","kval.0.45","kval.0.452","kval.0.455","kval.0.457","kval.0.46","kval.0.462","kval.0.465","kval.0.467","kval.0.47","kval.0.472","kval.0.475","kval.0.477","kval.0.48","kval.0.482","kval.0.485","kval.0.487","kval.0.49","kval.0.492","kval.0.495","kval.0.497","kval.0.5"
1.32763894279425e-81,1.63890102960706e-80,2.03600220888373e-79,2.54548448077566e-78,3.20290000894948e-77,4.0561234022873e-76,5.16997009504134e-75,6.6326693262176e-74,8.56498417633489e-73,1.11331294808216e-71,1.45671675616376e-70,1.91873470336628e-69,2.54420216202834e-68,3.39625433240815e-67,4.56431744073395e-66,6.1758080573664e-65,8.41335928802648e-64,1.15403315058978e-62,1.59388125916225e-61,2.21665562015046e-60,3.10428043006696e-59,4.37784245739095e-58,6.21744427751125e-57,8.8926771286549e-56,1.28096831094239e-54,1.85842914428218e-53,2.71563903341652e-52,3.996991999761e-51,5.92579524966893e-50,8.84971310092021e-49,1.33136804687835e-47,2.01776598525507e-46,3.08080829828846e-45,4.73911658150273e-44,7.34491406629354e-43,1.14696607719707e-41,1.80470832533305e-40,2.86137172082988e-39,4.57162625168582e-38,7.36062775046784e-37,1.19433282112553e-35,1.95308474708089e-34,3.21900024337579e-33,5.34741983190886e-32,8.95385837260054e-31,1.51125691823813e-29,2.57127288331867e-28,4.41021371059474e-27,7.62592761230386e-26,1.32943605289249e-24,2.33670711958269e-23,4.14117580860645e-22,7.40024827635472e-21,1.33349995761619e-19,2.42317542266022e-18,4.44061438744766e-17,8.20708694551829e-16,1.52983421906436e-14,2.87627799828883e-13,5.45469509511003e-12,1.0434830694154e-10,2.0137150369957e-09,3.92040428261602e-08,7.7002782763043e-07,1.52595600453649e-05,0.000305033274687161,0.00611868212168102,0.111382751324103,0.720310251085039,0.9816187138109,0.999106051555495,0.999957643747587,0.999998013389984,0.999999907698535,0.999999995751886,0.999999999806335,0.999999999991255,0.999999999999609,0.999999999999983,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.67392209517448e-82,3.30081736352743e-81,4.10059626655735e-80,5.12671553739184e-79,6.45077876710908e-78,8.16920748294968e-77,1.04125427651489e-75,1.33584821066127e-74,1.72502475603194e-73,2.24226029740838e-72,2.93389037874947e-71,3.8644144524047e-70,5.1241328921251e-69,6.84020271441041e-68,9.19273219606001e-67,1.24383438055778e-65,1.69448684953068e-64,2.32427254162275e-63,3.21014560403652e-62,4.46444002888185e-61,6.25215468153089e-60,8.81716353647588e-59,1.25222009488243e-57,1.79102353005082e-56,2.57992542960378e-55,3.74295645527955e-54,5.46941414560198e-53,8.0501142877764e-52,1.19348072271976e-50,1.78237038955047e-49,2.68143267164544e-48,4.06386772559536e-47,6.20488079571733e-46,9.54478520509298e-45,1.47929737340219e-43,2.31003915098928e-42,3.63476040880283e-41,5.76292606386747e-40,9.20745245656535e-39,1.48246217717195e-37,2.40543781630744e-36,3.93359692204899e-35,6.4832053336873e-34,1.07699341890508e-32,1.80334569647147e-31,3.04373661762077e-30,5.17865449243171e-29,8.8823606366812e-28,1.53589471365035e-26,2.67754155242615e-25,4.70622892685963e-24,8.34050669779949e-23,1.4904419219788e-21,2.68572643182606e-20,4.88037981885188e-19,8.94358891112014e-18,1.65294271004523e-16,3.08115210277027e-15,5.79294794961617e-14,1.09859911962363e-12,2.10161991001135e-11,4.05570894759557e-10,7.89586356923193e-09,1.55087021176658e-07,3.07337866429899e-06,6.14499863163585e-05,0.00123838013337912,0.0246231943790856,0.341539812082642,0.91493434847086,0.995577101067655,0.999789730719954,0.999990136286881,0.999999541710753,0.99999997890753,0.999999999038428,0.999999999956581,0.999999999998058,0.999999999999914,0.999999999999996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.36559263916235e-83,6.62354426141436e-82,8.22841068695446e-81,1.0287460206919e-79,1.29443752800913e-78,1.63926389693276e-77,2.08941999157236e-76,2.68056325915305e-75,3.46149955155437e-74,4.49940384148527e-73,5.88725477407753e-72,7.75447937616235e-71,1.02822777737965e-69,1.372580801851e-68,1.84464821521866e-67,2.49592484713822e-66,3.40022103987492e-65,4.66397269510742e-64,6.44159889876406e-63,8.95851326415963e-62,1.25458087199575e-60,1.76928519551791e-59,2.51275193687852e-58,3.59393517363494e-57,5.17697539492692e-56,7.51075719124259e-55,1.09751321226344e-53,1.61536620849421e-52,2.39488330358012e-51,3.57657145647275e-50,5.3806636443726e-49,8.15470981534388e-48,1.24509471627698e-46,1.91529249604e-45,2.96841374405891e-44,4.63541143816165e-43,7.29364693525922e-42,1.15641041764556e-40,1.84760203805264e-39,2.97476435832786e-38,4.82684198781766e-37,7.89330352161978e-36,1.30094436481106e-34,2.16113549879855e-33,3.61866129619645e-32,6.10767636818126e-31,1.03916828674634e-29,1.78236789084357e-28,3.08198409555866e-27,5.37285557820697e-26,9.44369596023073e-25,1.67363744162025e-23,2.99077681436585e-22,5.38927966503424e-21,9.79315368970734e-20,1.79465418666465e-18,3.31685700715862e-17,6.18275568783356e-16,1.16243472214863e-14,2.20449031042667e-13,4.21718955088987e-12,8.13833810720594e-11,1.58441368919266e-09,3.11203487907773e-08,6.16717236451116e-07,1.2331391068304e-05,0.000248744242439836,0.00504018477210971,0.094271180984097,0.683370397951829,0.978340267056535,0.998953008230843,0.99995084650298,0.999997716137641,0.999999894886511,0.999999995208041,0.999999999783624,0.999999999990323,0.999999999999571,0.999999999999981,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.07270002548356e-83,1.32419223296088e-82,1.64504034263839e-81,2.05668964609397e-80,2.58786542822434e-79,3.2772492104221e-78,4.1772102895897e-77,5.35903574829074e-76,6.92029922298285e-75,8.99529826434168e-74,1.17699176416923e-72,1.55029104589635e-71,2.05565356368588e-70,2.74409102617536e-69,3.68785765253712e-68,4.98990293744768e-67,6.79778999527836e-66,9.32430761213636e-65,1.28781735169853e-63,1.79100391196657e-62,2.50818320335823e-61,3.5371903943422e-60,5.02354399223307e-59,7.18506717078439e-58,1.03499128829372e-56,1.50156561861255e-55,2.19417039260625e-54,3.2294724731238e-53,4.78789866012204e-52,7.15035327970946e-51,1.07571305102626e-49,1.6303059167936e-48,2.48921829087699e-47,3.82909111346804e-46,5.93451220216925e-45,9.26720737528689e-44,1.45816050145436e-42,2.31191886507345e-41,3.69376299429991e-40,5.94720847739217e-39,9.64991916372088e-38,1.57804504706362e-36,2.60087402666375e-35,4.32058536780134e-34,7.23450013017086e-33,1.22105889067574e-31,2.07752604910492e-30,3.56334558082945e-29,6.16156432323178e-28,1.07415204680203e-26,1.88800260818536e-25,3.34596948932112e-24,5.97922090016657e-23,1.0774355831312e-21,1.95786689728159e-20,3.58790858947863e-19,6.63112695163512e-18,1.23606889861344e-16,2.32396277527791e-15,4.40726117542646e-14,8.43108980302715e-13,1.62703285222284e-11,3.16759158070066e-10,6.22164260634678e-09,1.2329540577744e-07,2.46534072028562e-06,4.97393459461355e-05,0.00101172365008306,0.0203843592704642,0.301424520176945,0.900301102167194,0.994784850317864,0.999754184985606,0.999988576337494,0.999999474227732,0.999999976030857,0.999999998917698,0.999999999951598,0.999999999997856,0.999999999999906,0.999999999999996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.13659359072709e-84,2.63751335007118e-83,3.27657552817142e-82,4.09649465047595e-81,5.15448546308677e-80,6.52759344817422e-79,8.3201272674834e-78,1.067407584624e-76,1.37837854148206e-75,1.79167485426367e-74,2.34432087249066e-73,3.08785479046715e-72,4.09443099150322e-71,5.46565410609993e-70,7.34543939287413e-69,9.93884066488492e-68,1.35397727136927e-66,1.85720661963032e-65,2.56506221152136e-64,3.56730436130053e-63,4.9957751741906e-62,7.04534179751292e-61,1.00058465941602e-59,1.43111476660209e-58,2.06148569077336e-57,2.99080395317158e-56,4.37032747872994e-55,6.43243220246483e-54,9.53649048871385e-53,1.4242004871748e-51,2.14259490601562e-50,3.24722764052797e-49,4.95800104396418e-48,7.62674684160397e-47,1.18203043106388e-45,1.8458334493885e-44,2.90435005839967e-43,4.60485775337783e-42,7.35720159578418e-41,1.18455926294816e-39,1.92206161521667e-38,3.14313494298146e-37,5.18039586430776e-36,8.60570036890916e-35,1.44096077589522e-33,2.43209335111357e-32,4.13799639753414e-31,7.09743744632918e-30,1.22725445409905e-28,2.13948571281973e-27,3.76050543124218e-26,6.66446983855402e-25,1.19093546651847e-23,2.14602582889052e-22,3.8996604501268e-21,7.14636181064542e-20,1.32078148667642e-18,2.46199014051838e-17,4.62884669785331e-16,8.77834040866285e-15,1.67929635574332e-13,3.24070838204715e-12,6.30917843786895e-11,1.23922079490522e-09,2.45578627298019e-08,4.91045162326485e-07,9.90742970907432e-06,0.000201677544347167,0.00412751554946046,0.0791410795955076,0.642681901052116,0.974354510975519,0.998767077542677,0.999942648895393,0.999997360308785,0.999999879660325,0.999999994566184,0.999999999756994,0.999999999989237,0.999999999999528,0.99999999999998,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4.2397466405337e-85,5.2337460965248e-84,6.50186827682736e-83,8.12887369301261e-82,1.02282963501573e-80,1.29530213479902e-79,1.65100334402499e-78,2.11810881612262e-77,2.73518361938159e-76,3.55530760611745e-75,4.65194999489529e-74,6.12738053280596e-73,8.12477867408398e-72,1.08457634316745e-70,1.45759128569632e-69,1.97221252102558e-68,2.68676299159621e-67,3.68534547727235e-66,5.08997777642799e-65,7.07877564887727e-64,9.91335980018115e-63,1.39804145940796e-61,1.98550883365943e-60,2.83983067732365e-59,4.09070637949011e-58,5.93479783333008e-57,8.67225350033605e-56,1.27641882570575e-54,1.89237221750951e-53,2.82611033616897e-52,4.25165534251815e-51,6.44363183514615e-50,9.83840275527431e-49,1.51341249174538e-47,2.34556050849452e-46,3.66277714208016e-45,5.76324316261025e-44,9.13764333785949e-43,1.45992531686116e-41,2.35057859266948e-40,3.81404040121678e-39,6.2370756296782e-38,1.02797116202434e-36,1.70767100429748e-35,2.85936859272519e-34,4.82612119572059e-33,8.21122762940466e-32,1.40837905252883e-30,2.43530073825417e-29,4.24548561914907e-28,7.46215393419446e-27,1.32246318305832e-25,2.36323120371532e-24,4.25846348974654e-23,7.73828601021958e-22,1.41808735223312e-20,2.62089098053984e-19,4.88544684987965e-18,9.18524576781676e-17,1.74192880754769e-15,3.33230948254497e-14,6.43069535329588e-13,1.25196098143936e-11,2.45904613310678e-10,4.87313630953546e-09,9.74405196106757e-08,1.96599510505319e-06,4.0026327162715e-05,0.000821761773523762,0.0167680604950803,0.263031590202922,0.882892709723643,0.993817555509662,0.999711049663954,0.999986697584378,0.99999939355609,0.999999972616629,0.999999998775388,0.999999999945763,0.999999999997621,0.999999999999897,0.999999999999996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8.38153342934961e-86,1.0346565865367e-84,1.28535101117727e-83,1.60699287899828e-82,2.02202666934241e-81,2.56067615930928e-80,3.26386005890473e-79,4.18727847546494e-78,5.4071704950678e-77,7.02846940602639e-76,9.19641613041502e-75,1.21131872077142e-73,1.60618333680263e-72,2.14409342059064e-71,2.88150475091947e-70,3.8988568365673e-69,5.3114480038759e-68,7.28554060781617e-67,1.00623510093536e-65,1.39939953422456e-64,1.95976702400128e-63,2.76378100418034e-62,3.92514224894611e-61,5.61404672819893e-60,8.08689650026699e-59,1.17324714549994e-57,1.71441335493833e-56,2.52334584223105e-55,3.74102094926869e-54,5.5869230560079e-53,8.40507568133908e-52,1.273838278834e-50,1.94494880416625e-49,2.99185740739497e-48,4.63692656173277e-47,7.24092538150771e-46,1.13933259046836e-44,1.80641603367371e-43,2.88611888518057e-42,4.64684678664968e-41,7.5399569441407e-40,1.23300428831637e-38,2.03219092776493e-37,3.37588606640149e-36,5.65267113313676e-35,9.54073428570079e-34,1.62327338652457e-32,2.78421733910027e-31,4.81433356254223e-30,8.39287878679506e-29,1.47518939118801e-27,2.6143706965688e-26,4.67185966865435e-25,8.41853467274225e-24,1.52977779993852e-22,2.80340962708649e-21,5.18122596243397e-20,9.65801486770505e-19,1.81582653368308e-17,3.44361014227256e-16,6.58762555711912e-15,1.27128087236022e-13,2.47499525513148e-12,4.86127571302684e-11,9.63367826118461e-10,1.92629679455316e-08,3.88657178919937e-07,7.9130382420152e-06,0.00016256084200892,0.00336007299979519,0.065907168563307,0.598460698248869,0.969491967530175,0.998540074702744,0.999932714189143,0.999996932348689,0.999999861482935,0.999999993805377,0.999999999725643,0.999999999987967,0.999999999999477,0.999999999999978,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.65068351846795e-86,2.03768270933565e-85,2.53140758487797e-84,3.1648584140572e-83,3.98223800587409e-82,5.04306994410409e-81,6.42794072377513e-80,8.24654775280428e-79,1.06490384999246e-77,1.38420716285138e-76,1.81116888256892e-75,2.38560624358699e-74,3.16326407816249e-73,4.2226398084046e-72,5.6749190835105e-71,7.67852180658406e-70,1.0460519847712e-68,1.43483551140408e-67,1.98170861074376e-66,2.75601805608438e-65,3.85962205343955e-64,5.44307052010331e-63,7.7302890605787e-62,1.10564665574158e-60,1.59265686655894e-59,2.31062697833381e-58,3.37641541693142e-57,4.96955053424948e-56,7.36767522942463e-55,1.10030484102201e-53,1.65531999789905e-52,2.5087340756787e-51,3.83043862124202e-50,5.89225080782904e-49,9.13209774359045e-48,1.42604885925255e-46,2.24383466938636e-45,3.55760816253503e-44,5.68400629343594e-43,9.15163492244599e-42,1.48494100304708e-40,2.42831442966884e-39,4.00225579139871e-38,6.64856799415864e-37,1.11325345814585e-35,1.87897989935125e-34,3.19692171807245e-33,5.48331843119821e-32,9.48148823969107e-31,1.65291790608976e-29,2.9052807999619e-28,5.14881752410622e-27,9.20089601818996e-26,1.65797065072674e-24,3.01278879642032e-23,5.5211162801568e-22,1.02040567799916e-20,1.90207747754295e-19,3.57614147436511e-18,6.78194575466789e-17,1.29738609583029e-15,2.50369744514833e-14,4.87432748479428e-13,9.57393747358465e-12,1.89728455709294e-10,3.79370487087709e-09,7.6543296667841e-08,1.55842661981862e-06,3.20193840003323e-05,0.000663532959388978,0.0137053342890699,0.226919827154692,0.862230513610477,0.992630931300161,0.999658442349224,0.999984423846176,0.999999296664235,0.999999968546097,0.999999998606922,0.9999999999389,0.999999999997346,0.999999999999886,0.999999999999995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.23856032278472e-87,3.9978338058429e-86,4.96649786192296e-85,6.20929740457461e-84,7.8129561829512e-83,9.89425655692133e-82,1.26113052879763e-80,1.61793233247817e-79,2.08928926567768e-78,2.71574674731443e-77,3.55342475727507e-76,4.68044276194106e-75,6.20616939553341e-74,8.28461276065984e-73,1.1133913662583e-71,1.50648842023457e-70,2.05230282822153e-69,2.81507709077301e-68,3.88801536228582e-67,5.40717261998069e-66,7.57238968183091e-65,1.06790381216666e-63,1.5166449022573e-62,2.16922465769081e-61,3.12471487001676e-60,4.53333711100079e-59,6.62436189625321e-58,9.75001507086682e-57,1.44550184225037e-55,2.15874427849699e-54,3.2476568686429e-53,4.92201354591063e-52,7.51513321531804e-51,1.15603078752747e-49,1.7916729091493e-48,2.79783810903624e-47,4.40229386788075e-46,6.97985320038482e-45,1.11517423239712e-43,1.79550600807789e-42,2.91338161454944e-41,4.76423413403322e-40,7.85223009901329e-39,1.30441652008513e-37,2.18414883193371e-36,3.68646665533853e-35,6.27220403872898e-34,1.07580025545746e-32,1.8602216154986e-31,3.24294408200729e-30,5.70001882252848e-29,1.01017281364179e-27,1.80517079411041e-26,3.25285731983841e-25,5.9109442530043e-24,1.08321600854123e-22,2.00198602878121e-21,3.73178297397085e-20,7.01621465166913e-19,1.33058458430182e-17,2.5454080605277e-16,4.9121319231688e-15,9.56319210551707e-14,1.87835970300284e-12,3.72237949905338e-11,7.44306341656944e-10,1.50174213313366e-08,3.05756063034541e-07,6.28220821066621e-06,0.000130251390785099,0.00271887176917475,0.0544526910880728,0.551144270923195,0.963540832392613,0.998261524651933,0.999920613923553,0.999996415131126,0.999999839680514,0.999999992899526,0.999999999688576,0.999999999986474,0.999999999999418,0.999999999999975,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.32964008161884e-88,7.81361054758904e-87,9.70682673746523e-86,1.21358300644193e-84,1.52701187202258e-83,1.93379392811978e-82,2.46483052579572e-81,3.16218576166433e-80,4.08343453882566e-79,5.30782130022104e-78,6.94503036192488e-77,9.14774317997866e-76,1.21297164925143e-74,1.61919531409171e-73,2.17608008373833e-72,2.94437297342439e-71,4.0111459866093e-70,5.50195858982253e-69,7.59897467462167e-68,1.05681083976944e-66,1.47999408584545e-65,2.08717642998582e-64,2.96422342217072e-63,4.23966515082523e-62,6.10713357591014e-61,8.86023091168098e-60,1.29470574559556e-58,1.90560249116747e-57,2.82517708081302e-56,4.21918165766618e-55,6.34741892639232e-54,9.6198838734857e-53,1.46880353235109e-51,2.2594171727601e-50,3.50175495547064e-49,5.46826567108961e-48,8.60411199419727e-47,1.36418513714705e-45,2.17956462620393e-44,3.50924659811358e-43,5.69409095478804e-42,9.31151015493904e-41,1.53468780603327e-39,2.549431310749e-38,4.26883386842127e-37,7.20505557269283e-36,1.22587786320725e-34,2.10260972100846e-33,3.6357307335962e-32,6.33820796837034e-31,1.11404649007849e-29,1.97434344069613e-28,3.5281360461874e-27,6.3575830058131e-26,1.15527104438369e-24,2.11710352173345e-23,3.91280376081388e-22,7.29362455340585e-21,1.37129184125432e-19,2.6005757736015e-18,4.97490096776647e-17,9.6005706265042e-16,1.86908866984629e-14,3.67118091955724e-13,7.27524582795189e-12,1.45471777160697e-10,2.9350965755097e-09,5.97588469867436e-08,1.22783934562913e-06,2.54597953325146e-05,0.000532557862448675,0.0111301811238008,0.193539153347226,0.837800279505286,0.991168294465344,0.999593953835947,0.999981658289219,0.9999991797259,0.999999963670426,0.999999998406602,0.999999999930797,0.999999999997024,0.999999999999873,0.999999999999995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.23235495819247e-88,1.52127792031482e-87,1.88987934605773e-86,2.36279632946262e-85,2.97302947314607e-84,3.76501744919352e-83,4.79892392047614e-82,6.15664595753135e-81,7.95027953483428e-80,1.03341103319956e-78,1.35216892128979e-77,1.78102807090977e-76,2.36160604209206e-75,3.15250685326901e-74,4.23673865502466e-73,5.7325733940302e-72,7.80953668911893e-71,1.07120876708734e-69,1.47948919633563e-68,2.05756735212087e-67,2.8814877722411e-66,4.06364688820926e-65,5.77122140342598e-64,8.25445412744346e-63,1.18903385430592e-61,1.72505061171624e-60,2.52073897474587e-59,3.71012987792753e-58,5.50050388081661e-57,8.21457360654526e-56,1.2358164263368e-54,1.87295192710139e-53,2.85970022365086e-52,4.39899254866337e-51,6.81777324793104e-50,1.06464889402645e-48,1.67518530914326e-47,2.65601249988562e-46,4.2435229162611e-45,6.83235916883158e-44,1.10861615037316e-42,1.81291282912317e-41,2.98797420177947e-40,4.96363817825352e-39,8.31124442403277e-38,1.40279476314069e-36,2.38673391122023e-35,4.09369487271973e-34,7.07861859193442e-33,1.23402309059547e-31,2.16900281532918e-30,3.84396568674155e-29,6.86913614934112e-28,1.23779533090454e-26,2.24926533143149e-25,4.12191370816097e-24,7.61806840972846e-23,1.42003878035437e-21,2.66984896124843e-20,5.06321434935902e-19,9.68592810189545e-18,1.86919171714162e-16,3.63903896569959e-15,7.14763864975123e-14,1.41646051791072e-12,2.83227582564547e-11,5.71451264133736e-10,1.16348029231383e-08,2.39055520077386e-07,4.95701934222689e-06,0.000103731318496472,0.00218659949210443,0.0446385484839233,0.501408718097407,0.956237112127516,0.997917956362047,0.999905800175563,0.999995786910119,0.999999813403522,0.999999991815964,0.999999999644559,0.999999999984715,0.999999999999349,0.999999999999973,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
